matrix_id,name,tf_class,family,tax_group,species,acc,information_content,binding_preference
MA0695.2,ZBTB7C,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0103.4,ZEB1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2002.2,Zfp335,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1651.2,ZFP42,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1583.2,ZFP57,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0146.3,Zfx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1628.2,Zic1::Zic2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1629.2,Zic2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0697.3,Zic3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0751.2,ZIC4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1584.2,ZIC5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1709.2,ZIM3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1585.2,ZKSCAN1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1973.2,ZKSCAN3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1652.2,ZKSCAN5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1589.2,ZNF140,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1653.2,ZNF148,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1654.2,ZNF16,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1725.2,ZNF189,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1974.2,ZNF211,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1975.2,ZNF214,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1710.2,ZNF257,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0528.3,ZNF263,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1592.2,ZNF274,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1630.3,ZNF281,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1154.2,ZNF282,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1593.2,ZNF317,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1976.2,ZNF320,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1977.2,ZNF324,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1726.2,ZNF331,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1655.2,ZNF341,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1711.2,ZNF343,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1978.2,ZNF354A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1125.2,ZNF384,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0752.2,ZNF410,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1979.2,ZNF416,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1727.2,ZNF417,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1656.2,ZNF449,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1712.2,ZNF454,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1981.2,ZNF530,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1728.2,ZNF549,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1982.2,ZNF574,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1983.2,ZNF582,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1713.2,ZNF610,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1657.2,ZNF652,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1984.2,ZNF667,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1714.2,ZNF675,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1729.2,ZNF680,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1599.2,ZNF682,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1600.2,ZNF684,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1986.2,ZNF692,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1987.2,ZNF701,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1730.2,ZNF708,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0753.3,ZNF740,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1716.2,ZNF76,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1731.2,ZNF768,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1717.2,ZNF784,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1719.2,ZNF816,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1720.2,ZNF85,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1721.2,ZNF93,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1602.2,ZSCAN29,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1722.2,ZSCAN31,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0085.2,Su(H),Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1407.2,bZIP14,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
